"","tenure.0.5","tenure.18","tenure.6.17","InternetService.DSL","InternetService.Fiber.optic","InternetService.No","OnlineSecurity.No","OnlineSecurity.No.internet.service","OnlineSecurity.Yes","OnlineBackup.No","OnlineBackup.No.internet.service","OnlineBackup.Yes","DeviceProtection.No","DeviceProtection.No.internet.service","DeviceProtection.Yes","TechSupport.No","TechSupport.No.internet.service","TechSupport.Yes","StreamingTV.No","StreamingTV.No.internet.service","StreamingTV.Yes","StreamingMovies.No","StreamingMovies.No.internet.service","StreamingMovies.Yes","Contract.Month.to.month","Contract.One.year","Contract.Two.year","PaymentMethod.Bank.transfer.(automatic)","PaymentMethod.Credit.card.(automatic)","PaymentMethod.Electronic.check","PaymentMethod.Mailed.check","Partner","Dependents","PaperlessBilling","MonthlyCharges","TotalCharges","tenure.cont","target"
"131",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.70416332253051,-0.0829144049825081,-0.78874421817084,"No"
"132",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,-0.204775101899876,0.0744109350846977,-0.300134544834672,"Yes"
"133",0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,-0.472305424264213,0.727066083053617,1.40999931184192,"No"
"134",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,-0.974132488574956,-1.7624804241248,-1.27735389150701,"Yes"
"135",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-0.678353622855379,-1.49407680614682,-1.23663641872899,"Yes"
"136",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-1.29815989764977,-0.0993668403353593,0.43277996516958,"No"
"137",0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.340255616954176,0.205706468923958,-0.3815694903907,"No"
"138",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,-1.48094458994839,-0.0466917168103615,1.28784689350787,"No"
"139",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,-1.50088473819915,-0.110095834552276,1.00282458406178,"No"
"140",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0.189042826052595,-1.54455300113163,-1.27735389150701,"Yes"
"141",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0.773953841408163,1.4144318643748,1.61358667573199,"No"
"142",0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.212306332345146,-0.587253874883731,-0.99233158206091,"Yes"
"143",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1.20599038684125,1.33430230648073,1.16569447517383,"No"
"144",0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.649327914840926,1.20498746446767,1.28784689350787,"No"
"145",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-1.35631866338115,0.195680951460701,1.57286920295397,"No"
"146",0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1.13952322600539,1.4128950875823,1.32856436628589,"No"
"147",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1.50088473819915,-1.59171747091776,-1.19591894595098,"No"
"148",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.63514996831207,-1.68687698251358,-1.27735389150701,"Yes"
"149",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.00869697743408878,0.271423906087053,-0.0965471809446023,"No"
"150",0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0.157470924655561,-0.172718571506444,-0.707309272614812,"No"
"151",0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0.125899023258528,-0.586516479480315,-0.99233158206091,"No"
"152",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1.00492722531278,-0.495827120848474,-1.03304905483892,"Yes"
"153",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1.44194880780856,1.65278706807006,1.53215173017596,"No"
"154",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0.7091483595932,1.19026528142898,1.20641194795185,"No"
"155",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,-1.49756138015735,-1.36811030293781,-1.07376652761694,"No"
"156",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.536333741419964,-0.121007971952955,-0.748026745392826,"No"
"157",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.644342877778236,0.22497424185637,-0.422286963168714,"No"
"158",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,-1.48260626896929,-0.755740103819412,-0.422286963168714,"No"
"159",0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,-0.0170053725385713,-0.204194011716858,-0.666591799836798,"No"
"160",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-1.29815989764977,-1.02025799811296,-0.910896636504882,"No"
"161",0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,-0.291182410986494,-0.398937644219166,-0.78874421817084,"No"
"162",0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.586184112046859,0.118945678968002,-0.503721908724742,"Yes"
"163",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.164117640739147,-1.2976748028449,-1.23663641872899,"No"
"164",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.303698678494454,0.911699571160629,0.83995469294972,"No"
"165",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,-1.46765115778122,-1.05518613058443,-0.870179163726868,"No"
"166",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,-1.49091466407377,0.00120004973707093,1.49143425739794,"No"
"167",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.203997937240664,-0.980388406132999,-1.15520147317297,"Yes"
"168",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0.807187421826093,1.38475425390304,1.61358667573199,"No"
"169",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,-0.646781721458345,0.540104702558927,1.04354205683979,"Yes"
"170",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,-1.4742978738648,-0.898126628249365,-0.666591799836798,"No"
"171",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0.647666235820029,0.804129672320392,0.43277996516958,"No"
"172",1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1.31732288124132,-1.03738677068515,-1.23663641872899,"Yes"
"173",0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.57122900085879,-0.103273768325495,-0.748026745392826,"No"
"174",0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0.999942188250087,1.14645984163675,0.83995469294972,"Yes"
"175",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.46931283680211,-0.496722304965836,-0.0151122353885743,"No"
"176",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,-1.3313934780677,-0.385894714008644,0.0663227101674537,"No"
"177",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.321977147724315,-0.125407919535376,-0.707309272614812,"Yes"
"178",0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.388444308560175,-0.653220422343643,-1.03304905483892,"Yes"
"179",0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1.34889478263835,0.102735200722624,-0.707309272614812,"No"
"180",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,-1.46931283680211,-0.061548692576974,1.16569447517383,"No"
"181",1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,-1.15691718087357,-1.81005477946754,-1.27735389150701,"Yes"
"182",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.646781721458345,-1.68925532686856,-1.27735389150701,"No"
"183",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.655974630924512,-0.489120515462495,-0.99233158206091,"Yes"
"184",0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0.331947221849694,0.472444565258792,0.0256052373894397,"No"
"185",0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.481498333730379,-0.14679624594632,-0.78874421817084,"Yes"
"186",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,-1.32807012002591,-1.86072011000457,-1.27735389150701,"Yes"
"187",0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-0.4307634487418,-0.204295325616946,-0.503721908724742,"No"
"188",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-1.1419620696855,-1.49009882000873,-1.19591894595098,"No"
"189",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-1.49922305917825,-1.03345384199231,-0.78874421817084,"No"
"190",0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-0.271242262735736,0.446025410802128,0.310627546835538,"No"
"191",0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0.237231517658594,0.702116551632959,0.43277996516958,"No"
"192",0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0.871992903641057,-0.622432493767507,-1.07376652761694,"Yes"
"193",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,-1.49589970113646,0.00769824053414051,1.49143425739794,"No"
"194",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1.49346085745635,1.68167100361975,1.61358667573199,"No"
"195",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,-1.51085481232453,-0.0966504320943445,1.0842595296178,"No"
"196",0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1.05643927496057,0.259443734990093,-0.503721908724742,"No"
"197",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,-1.35133362631846,-0.562607037068419,-0.340852017612686,"No"
"198",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1.54829626514593,1.43049359542348,1.0842595296178,"No"
"199",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1.57820648752207,1.66899870764276,1.61358667573199,"No"
"200",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,-1.46266612071853,-1.90617624514751,-1.27735389150701,"No"
"201",0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1.23423893019649,0.550012947129238,-0.218699599278644,"No"
"202",0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.508085198064723,-0.146383408821709,-0.748026745392826,"No"
"203",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1.35554149872194,1.57379364768959,1.57286920295397,"No"
"204",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0.449926432333345,-0.197498095421178,-0.78874421817084,"No"
"205",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.135869097383907,0.638194726638838,0.473497437947594,"No"
"206",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.50476184002293,0.551231264828977,0.0256052373894397,"No"
"207",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,-0.309460880216355,0.965033689933476,1.61358667573199,"No"
"208",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.503100161002034,-1.50010514248184,-1.27735389150701,"Yes"
"209",0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1.39043675816077,0.273316784869489,-0.544439381502756,"Yes"
"210",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1.25251739942636,1.45312837683123,1.28784689350787,"No"
"211",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-0.623518215165794,-1.47986123977191,-1.23663641872899,"Yes"
"212",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-1.31311500883784,-1.85600639299008,-1.27735389150701,"No"
"213",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,-1.49589970113646,-0.138856913741247,1.16569447517383,"No"
"214",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,-1.48759130603197,-0.612523756697321,-0.137264653722616,"No"
"215",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.732411865885751,0.290578980255012,-0.3815694903907,"No"
"216",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,-0.199790064837186,0.776569793944931,1.00282458406178,"No"
"217",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,-0.648443400479242,0.692330961255463,1.61358667573199,"No"
"218",0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,-0.271242262735736,0.869372735965966,1.3692818390639,"No"
"219",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0.646004556799133,1.21200485431869,1.32856436628589,"No"
"220",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.506423519043827,-0.525454020958728,-0.99233158206091,"No"
"221",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.179072751927216,-0.988848657259425,-1.15520147317297,"Yes"
"222",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-1.32973179904681,0.231524503892455,1.57286920295397,"No"
"223",1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,-1.48094458994839,-1.91282600717995,-1.27735389150701,"No"
"224",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,-0.488922214473178,-1.17694553769243,-1.15520147317297,"Yes"
"225",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,-1.50919313330363,-1.08540098133194,-0.829461690948854,"No"
"226",0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,-0.470643745243316,-0.0404130568900872,-0.340852017612686,"No"
"227",0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0.544642136524446,0.504540313546216,-0.0558297081665883,"No"
"228",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,-0.317769275320838,-1.62659027613096,-1.27735389150701,"Yes"
"229",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.835435965181334,0.563769495550395,-0.0965471809446023,"No"
"230",0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0.682561495258856,0.947902008870239,0.595649856281636,"No"
"231",0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1.43696377074587,1.29561368051235,0.880672165727734,"No"
"232",0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.955076854685882,1.09315047881819,0.717802274615678,"No"
"233",1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.659297988966305,-1.47943028010463,-1.27735389150701,"Yes"
"234",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-1.47928291092749,0.106504370342281,1.61358667573199,"No"
"235",0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1.31643836687964,-0.453145823197174,-0.137264653722616,"No"
"236",1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-0.344356139655182,-1.3660340979326,-1.23663641872899,"Yes"
"237",0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,-1.16854893401985,-0.934877924672843,-0.910896636504882,"No"
"238",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0.278773493181006,-0.0306751404723469,-0.58515685428077,"No"
"239",0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1.00492722531278,-0.141317008255048,-0.870179163726868,"Yes"
"240",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.49589970113646,-0.960179080831215,-0.666591799836798,"No"
"241",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.725765149802165,1.40147813682298,1.61358667573199,"No"
"242",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1.47684406724738,1.64510413534576,1.61358667573199,"No"
"243",0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0.330285542828798,0.70626400788913,0.351345019613552,"No"
"244",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.984987077062019,1.36211350392796,1.32856436628589,"No"
"245",0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,-0.33106270748801,-0.427323466558662,-0.78874421817084,"No"
"246",1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.351887370100452,-0.979665661314355,-1.15520147317297,"No"
"247",0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.00791981277487623,0.499753623648144,0.351345019613552,"No"
"248",0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.320315468703419,-0.170826827722952,-0.707309272614812,"Yes"
"249",1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-0.538772585100073,-1.66766597498608,-1.27735389150701,"Yes"
"250",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1.1378615469845,0.99294931503043,0.392062492391566,"No"
"251",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0.955076854685882,1.06534691631933,0.758519747393692,"No"
"252",1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0.187381147031699,-1.26241044009424,-1.23663641872899,"Yes"
"253",1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,-0.816272981589788,-1.7255364092557,-1.27735389150701,"Yes"
"254",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0.629387766590168,0.534142983775259,-0.0151122353885743,"No"
"255",0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-1.49257634309466,-1.14402408241717,-0.910896636504882,"No"
"256",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,-0.173203200502842,0.947098917630171,1.40999931184192,"No"
"257",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1.67292219171317,1.51118609503746,1.16569447517383,"No"
"258",0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1.64799700639972,1.30127212644046,0.717802274615678,"No"
"259",1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,-0.670045227750896,-1.49719331448008,-1.23663641872899,"Yes"
"260",0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,-0.656751795583724,-0.0752192472186714,-0.137264653722616,"No"
"261",1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,-0.784701080192755,-1.30688861176261,-1.19591894595098,"Yes"
"262",0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1.40040683228614,0.00166366418480602,-0.78874421817084,"Yes"
"263",0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0.833774286160437,1.13088323008634,1.00282458406178,"No"
"264",0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,-0.495568930556764,0.0832270397593116,-0.0558297081665883,"No"
